# Number	log Mgmc [Msun]	FUV [x local]	CRs [s^-1]	Z [solar]		Rgmc [pc]	P_ext [K cm^-3]
218		4.3400        	-6.0000       	 -2.2523e+01   	 -1.0000e+00    6.1490         4.6000        
219		4.3400        	-6.0000       	 -2.2523e+01   	 -1.0000e+00    2.1817         6.4000        
220		4.3400        	-6.0000       	 -2.2523e+01   	 -1.0000e+00    0.7741         8.2000        
221		4.3400        	-6.0000       	 -2.2523e+01   	 -1.0000e+00    0.2747         10.0000       
222		4.3400        	-6.0000       	 -2.2523e+01   	 -7.6000e-01    48.8429        1.0000        
223		4.3400        	-6.0000       	 -2.2523e+01   	 -7.6000e-01    17.3301        2.8000        
224		4.3400        	-6.0000       	 -2.2523e+01   	 -7.6000e-01    6.1490         4.6000        
225		4.3400        	-6.0000       	 -2.2523e+01   	 -7.6000e-01    2.1817         6.4000        
226		4.3400        	-6.0000       	 -2.2523e+01   	 -7.6000e-01    0.7741         8.2000        
227		4.3400        	-6.0000       	 -2.2523e+01   	 -7.6000e-01    0.2747         10.0000       
228		4.3400        	-6.0000       	 -2.2523e+01   	 -5.2000e-01    48.8429        1.0000        
229		4.3400        	-6.0000       	 -2.2523e+01   	 -5.2000e-01    17.3301        2.8000        
230		4.3400        	-6.0000       	 -2.2523e+01   	 -5.2000e-01    6.1490         4.6000        
231		4.3400        	-6.0000       	 -2.2523e+01   	 -5.2000e-01    2.1817         6.4000        
232		4.3400        	-6.0000       	 -2.2523e+01   	 -5.2000e-01    0.7741         8.2000        
233		4.3400        	-6.0000       	 -2.2523e+01   	 -5.2000e-01    0.2747         10.0000       
234		4.3400        	-6.0000       	 -2.2523e+01   	 -2.8000e-01    48.8429        1.0000        
235		4.3400        	-6.0000       	 -2.2523e+01   	 -2.8000e-01    17.3301        2.8000        
236		4.3400        	-6.0000       	 -2.2523e+01   	 -2.8000e-01    6.1490         4.6000        
237		4.3400        	-6.0000       	 -2.2523e+01   	 -2.8000e-01    2.1817         6.4000        
238		4.3400        	-6.0000       	 -2.2523e+01   	 -2.8000e-01    0.7741         8.2000        
239		4.3400        	-6.0000       	 -2.2523e+01   	 -2.8000e-01    0.2747         10.0000       
240		4.3400        	-6.0000       	 -2.2523e+01   	 -4.0000e-02    48.8429        1.0000        
241		4.3400        	-6.0000       	 -2.2523e+01   	 -4.0000e-02    17.3301        2.8000        
242		4.3400        	-6.0000       	 -2.2523e+01   	 -4.0000e-02    6.1490         4.6000        
243		4.3400        	-6.0000       	 -2.2523e+01   	 -4.0000e-02    2.1817         6.4000        
244		4.3400        	-6.0000       	 -2.2523e+01   	 -4.0000e-02    0.7741         8.2000        
245		4.3400        	-6.0000       	 -2.2523e+01   	 -4.0000e-02    0.2747         10.0000       
246		4.3400        	-6.0000       	 -2.2523e+01   	 2.0000e-01     48.8429        1.0000        
247		4.3400        	-6.0000       	 -2.2523e+01   	 2.0000e-01     17.3301        2.8000        
248		4.3400        	-6.0000       	 -2.2523e+01   	 2.0000e-01     6.1490         4.6000        
249		4.3400        	-6.0000       	 -2.2523e+01   	 2.0000e-01     2.1817         6.4000        
250		4.3400        	-6.0000       	 -2.2523e+01   	 2.0000e-01     0.7741         8.2000        
251		4.3400        	-6.0000       	 -2.2523e+01   	 2.0000e-01     0.2747         10.0000       
252		4.3400        	-4.1000       	 -2.0623e+01   	 -1.0000e+00    48.8429        1.0000        
253		4.3400        	-4.1000       	 -2.0623e+01   	 -1.0000e+00    17.3301        2.8000        
254		4.3400        	-4.1000       	 -2.0623e+01   	 -1.0000e+00    6.1490         4.6000        
255		4.3400        	-4.1000       	 -2.0623e+01   	 -1.0000e+00    2.1817         6.4000        
256		4.3400        	-4.1000       	 -2.0623e+01   	 -1.0000e+00    0.7741         8.2000        
257		4.3400        	-4.1000       	 -2.0623e+01   	 -1.0000e+00    0.2747         10.0000       
258		4.3400        	-4.1000       	 -2.0623e+01   	 -7.6000e-01    48.8429        1.0000        
259		4.3400        	-4.1000       	 -2.0623e+01   	 -7.6000e-01    17.3301        2.8000        
260		4.3400        	-4.1000       	 -2.0623e+01   	 -7.6000e-01    6.1490         4.6000        
261		4.3400        	-4.1000       	 -2.0623e+01   	 -7.6000e-01    2.1817         6.4000        
262		4.3400        	-4.1000       	 -2.0623e+01   	 -7.6000e-01    0.7741         8.2000        
263		4.3400        	-4.1000       	 -2.0623e+01   	 -7.6000e-01    0.2747         10.0000       
264		4.3400        	-4.1000       	 -2.0623e+01   	 -5.2000e-01    48.8429        1.0000        
265		4.3400        	-4.1000       	 -2.0623e+01   	 -5.2000e-01    17.3301        2.8000        
266		4.3400        	-4.1000       	 -2.0623e+01   	 -5.2000e-01    6.1490         4.6000        
267		4.3400        	-4.1000       	 -2.0623e+01   	 -5.2000e-01    2.1817         6.4000        
268		4.3400        	-4.1000       	 -2.0623e+01   	 -5.2000e-01    0.7741         8.2000        
